"REF_DATE","GEO","DGUID","Population and dwelling counts (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","G8E","2021A0011G8E","Population, 2021","","0","units","0","","348.1","3837","","","","0"
"2021","G8E","2021A0011G8E","Total private dwellings, 2021","","0","units","0","","348.2","1665","","","","0"
"2021","G8E","2021A0011G8E","Private dwellings occupied by usual residents, 2021","","0","units","0","","348.3","1577","","","","0"
"2021","G8G","2021A0011G8G","Population, 2021","","0","units","0","","349.1","4121","","","","0"
"2021","G8G","2021A0011G8G","Total private dwellings, 2021","","0","units","0","","349.2","2075","","","","0"
"2021","G8G","2021A0011G8G","Private dwellings occupied by usual residents, 2021","","0","units","0","","349.3","1806","","","","0"
"2021","G8H","2021A0011G8H","Population, 2021","","0","units","0","","350.1","10040","","","","0"
"2021","G8H","2021A0011G8H","Total private dwellings, 2021","","0","units","0","","350.2","4946","","","","0"
"2021","G8H","2021A0011G8H","Private dwellings occupied by usual residents, 2021","","0","units","0","","350.3","4612","","","","0"
"2021","G8J","2021A0011G8J","Population, 2021","","0","units","0","","351.1","4259","","","","0"
"2021","G8J","2021A0011G8J","Total private dwellings, 2021","","0","units","0","","351.2","2529","","","","0"
"2021","G8J","2021A0011G8J","Private dwellings occupied by usual residents, 2021","","0","units","0","","351.3","1884","","","","0"
"2021","G8K","2021A0011G8K","Population, 2021","","0","units","0","","352.1","10089","","","","0"
"2021","G8K","2021A0011G8K","Total private dwellings, 2021","","0","units","0","","352.2","5169","","","","0"
"2021","G8K","2021A0011G8K","Private dwellings occupied by usual residents, 2021","","0","units","0","","352.3","4686","","","","0"
"2021","G8L","2021A0011G8L","Population, 2021","","0","units","0","","353.1","14282","","","","0"
"2021","G8L","2021A0011G8L","Total private dwellings, 2021","","0","units","0","","353.2","7227","","","","0"
"2021","G8L","2021A0011G8L","Private dwellings occupied by usual residents, 2021","","0","units","0","","353.3","6518","","","","0"
"2021","G8M","2021A0011G8M","Population, 2021","","0","units","0","","354.1","5173","","","","0"
"2021","G8M","2021A0011G8M","Total private dwellings, 2021","","0","units","0","","354.2","2369","","","","0"
"2021","G8M","2021A0011G8M","Private dwellings occupied by usual residents, 2021","","0","units","0","","354.3","2250","","","","0"
"2021","G8N","2021A0011G8N","Population, 2021","","0","units","0","","355.1","2511","","","","0"
"2021","G8N","2021A0011G8N","Total private dwellings, 2021","","0","units","0","","355.2","1263","","","","0"
"2021","G8N","2021A0011G8N","Private dwellings occupied by usual residents, 2021","","0","units","0","","355.3","1082","","","","0"
"2021","G8P","2021A0011G8P","Population, 2021","","0","units","0","","356.1","7310","","","","0"
"2021","G8P","2021A0011G8P","Total private dwellings, 2021","","0","units","0","","356.2","3590","","","","0"
"2021","G8P","2021A0011G8P","Private dwellings occupied by usual residents, 2021","","0","units","0","","356.3","3222","","","","0"
"2021","G8T","2021A0011G8T","Population, 2021","","0","units","0","","357.1","27831","","","","0"
"2021","G8T","2021A0011G8T","Total private dwellings, 2021","","0","units","0","","357.2","14646","","","","0"
"2021","G8T","2021A0011G8T","Private dwellings occupied by usual residents, 2021","","0","units","0","","357.3","14025","","","","0"
"2021","G8V","2021A0011G8V","Population, 2021","","0","units","0","","358.1","9956","","","","0"
"2021","G8V","2021A0011G8V","Total private dwellings, 2021","","0","units","0","","358.2","4242","","","","0"
"2021","G8V","2021A0011G8V","Private dwellings occupied by usual residents, 2021","","0","units","0","","358.3","4163","","","","0"
"2021","G8W","2021A0011G8W","Population, 2021","","0","units","0","","359.1","11010","","","","0"
"2021","G8W","2021A0011G8W","Total private dwellings, 2021","","0","units","0","","359.2","4962","","","","0"
"2021","G8W","2021A0011G8W","Private dwellings occupied by usual residents, 2021","","0","units","0","","359.3","4785","","","","0"
"2021","G8Y","2021A0011G8Y","Population, 2021","","0","units","0","","360.1","33298","","","","0"
"2021","G8Y","2021A0011G8Y","Total private dwellings, 2021","","0","units","0","","360.2","16364","","","","0"
"2021","G8Y","2021A0011G8Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","360.3","15794","","","","0"
"2021","G8Z","2021A0011G8Z","Population, 2021","","0","units","0","","361.1","13972","","","","0"
"2021","G8Z","2021A0011G8Z","Total private dwellings, 2021","","0","units","0","","361.2","7785","","","","0"
"2021","G8Z","2021A0011G8Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","361.3","6983","","","","0"
"2021","G9A","2021A0011G9A","Population, 2021","","0","units","0","","362.1","20399","","","","0"
"2021","G9A","2021A0011G9A","Total private dwellings, 2021","","0","units","0","","362.2","12524","","","","0"
"2021","G9A","2021A0011G9A","Private dwellings occupied by usual residents, 2021","","0","units","0","","362.3","11508","","","","0"
"2021","G9B","2021A0011G9B","Population, 2021","","0","units","0","","363.1","18680","","","","0"
"2021","G9B","2021A0011G9B","Total private dwellings, 2021","","0","units","0","","363.2","8252","","","","0"
"2021","G9B","2021A0011G9B","Private dwellings occupied by usual residents, 2021","","0","units","0","","363.3","7961","","","","0"
"2021","G9C","2021A0011G9C","Population, 2021","","0","units","0","","364.1","4017","","","","0"
"2021","G9C","2021A0011G9C","Total private dwellings, 2021","","0","units","0","","364.2","1636","","","","0"
"2021","G9C","2021A0011G9C","Private dwellings occupied by usual residents, 2021","","0","units","0","","364.3","1603","","","","0"
"2021","G9H","2021A0011G9H","Population, 2021","","0","units","0","","365.1","13559","","","","0"
"2021","G9H","2021A0011G9H","Total private dwellings, 2021","","0","units","0","","365.2","6345","","","","0"
"2021","G9H","2021A0011G9H","Private dwellings occupied by usual residents, 2021","","0","units","0","","365.3","6033","","","","0"
"2021","G9N","2021A0011G9N","Population, 2021","","0","units","0","","366.1","16125","","","","0"
"2021","G9N","2021A0011G9N","Total private dwellings, 2021","","0","units","0","","366.2","9676","","","","0"
"2021","G9N","2021A0011G9N","Private dwellings occupied by usual residents, 2021","","0","units","0","","366.3","8702","","","","0"
"2021","G9P","2021A0011G9P","Population, 2021","","0","units","0","","367.1","11567","","","","0"
"2021","G9P","2021A0011G9P","Total private dwellings, 2021","","0","units","0","","367.2","5881","","","","0"
"2021","G9P","2021A0011G9P","Private dwellings occupied by usual residents, 2021","","0","units","0","","367.3","5627","","","","0"
"2021","G9R","2021A0011G9R","Population, 2021","","0","units","0","","368.1","2324","","","","0"
"2021","G9R","2021A0011G9R","Total private dwellings, 2021","","0","units","0","","368.2","1058","","","","0"
"2021","G9R","2021A0011G9R","Private dwellings occupied by usual residents, 2021","","0","units","0","","368.3","991","","","","0"
"2021","G9T","2021A0011G9T","Population, 2021","","0","units","0","","369.1","15940","","","","0"
"2021","G9T","2021A0011G9T","Total private dwellings, 2021","","0","units","0","","369.2","8679","","","","0"
"2021","G9T","2021A0011G9T","Private dwellings occupied by usual residents, 2021","","0","units","0","","369.3","8003","","","","0"
"2021","G9X","2021A0011G9X","Population, 2021","","0","units","0","","370.1","10610","","","","0"
"2021","G9X","2021A0011G9X","Total private dwellings, 2021","","0","units","0","","370.2","6133","","","","0"
"2021","G9X","2021A0011G9X","Private dwellings occupied by usual residents, 2021","","0","units","0","","370.3","5258","","","","0"
"2021","H1A","2021A0011H1A","Population, 2021","","0","units","0","","371.1","33158","","","","0"
"2021","H1A","2021A0011H1A","Total private dwellings, 2021","","0","units","0","","371.2","14941","","","","0"
"2021","H1A","2021A0011H1A","Private dwellings occupied by usual residents, 2021","","0","units","0","","371.3","14532","","","","0"
"2021","H1B","2021A0011H1B","Population, 2021","","0","units","0","","372.1","20651","","","","0"
"2021","H1B","2021A0011H1B","Total private dwellings, 2021","","0","units","0","","372.2","9718","","","","0"
"2021","H1B","2021A0011H1B","Private dwellings occupied by usual residents, 2021","","0","units","0","","372.3","9442","","","","0"
"2021","H1C","2021A0011H1C","Population, 2021","","0","units","0","","373.1","15085","","","","0"
"2021","H1C","2021A0011H1C","Total private dwellings, 2021","","0","units","0","","373.2","4930","","","","0"
"2021","H1C","2021A0011H1C","Private dwellings occupied by usual residents, 2021","","0","units","0","","373.3","4856","","","","0"
"2021","H1E","2021A0011H1E","Population, 2021","","0","units","0","","374.1","42568","","","","0"
"2021","H1E","2021A0011H1E","Total private dwellings, 2021","","0","units","0","","374.2","17190","","","","0"
"2021","H1E","2021A0011H1E","Private dwellings occupied by usual residents, 2021","","0","units","0","","374.3","16674","","","","0"
"2021","H1G","2021A0011H1G","Population, 2021","","0","units","0","","375.1","50989","","","","0"
"2021","H1G","2021A0011H1G","Total private dwellings, 2021","","0","units","0","","375.2","21276","","","","0"
"2021","H1G","2021A0011H1G","Private dwellings occupied by usual residents, 2021","","0","units","0","","375.3","20282","","","","0"
"2021","H1H","2021A0011H1H","Population, 2021","","0","units","0","","376.1","37847","","","","0"
"2021","H1H","2021A0011H1H","Total private dwellings, 2021","","0","units","0","","376.2","17094","","","","0"
"2021","H1H","2021A0011H1H","Private dwellings occupied by usual residents, 2021","","0","units","0","","376.3","16134","","","","0"
"2021","H1J","2021A0011H1J","Population, 2021","","0","units","0","","377.1","10587","","","","0"
"2021","H1J","2021A0011H1J","Total private dwellings, 2021","","0","units","0","","377.2","4928","","","","0"
"2021","H1J","2021A0011H1J","Private dwellings occupied by usual residents, 2021","","0","units","0","","377.3","4797","","","","0"
"2021","H1K","2021A0011H1K","Population, 2021","","0","units","0","","378.1","37304","","","","0"
"2021","H1K","2021A0011H1K","Total private dwellings, 2021","","0","units","0","","378.2","15402","","","","0"
"2021","H1K","2021A0011H1K","Private dwellings occupied by usual residents, 2021","","0","units","0","","378.3","14843","","","","0"
"2021","H1L","2021A0011H1L","Population, 2021","","0","units","0","","379.1","34612","","","","0"
"2021","H1L","2021A0011H1L","Total private dwellings, 2021","","0","units","0","","379.2","17646","","","","0"
"2021","H1L","2021A0011H1L","Private dwellings occupied by usual residents, 2021","","0","units","0","","379.3","16735","","","","0"
"2021","H1M","2021A0011H1M","Population, 2021","","0","units","0","","380.1","29352","","","","0"
"2021","H1M","2021A0011H1M","Total private dwellings, 2021","","0","units","0","","380.2","14536","","","","0"
"2021","H1M","2021A0011H1M","Private dwellings occupied by usual residents, 2021","","0","units","0","","380.3","13806","","","","0"
"2021","H1N","2021A0011H1N","Population, 2021","","0","units","0","","381.1","24444","","","","0"
"2021","H1N","2021A0011H1N","Total private dwellings, 2021","","0","units","0","","381.2","12731","","","","0"
"2021","H1N","2021A0011H1N","Private dwellings occupied by usual residents, 2021","","0","units","0","","381.3","12046","","","","0"
"2021","H1P","2021A0011H1P","Population, 2021","","0","units","0","","382.1","18118","","","","0"
"2021","H1P","2021A0011H1P","Total private dwellings, 2021","","0","units","0","","382.2","7662","","","","0"
"2021","H1P","2021A0011H1P","Private dwellings occupied by usual residents, 2021","","0","units","0","","382.3","7370","","","","0"
"2021","H1R","2021A0011H1R","Population, 2021","","0","units","0","","383.1","31259","","","","0"
"2021","H1R","2021A0011H1R","Total private dwellings, 2021","","0","units","0","","383.2","12416","","","","0"
"2021","H1R","2021A0011H1R","Private dwellings occupied by usual residents, 2021","","0","units","0","","383.3","11848","","","","0"
"2021","H1S","2021A0011H1S","Population, 2021","","0","units","0","","384.1","26715","","","","0"
"2021","H1S","2021A0011H1S","Total private dwellings, 2021","","0","units","0","","384.2","11089","","","","0"
"2021","H1S","2021A0011H1S","Private dwellings occupied by usual residents, 2021","","0","units","0","","384.3","10622","","","","0"
"2021","H1T","2021A0011H1T","Population, 2021","","0","units","0","","385.1","31318","","","","0"
"2021","H1T","2021A0011H1T","Total private dwellings, 2021","","0","units","0","","385.2","16461","","","","0"
"2021","H1T","2021A0011H1T","Private dwellings occupied by usual residents, 2021","","0","units","0","","385.3","15569","","","","0"
"2021","H1V","2021A0011H1V","Population, 2021","","0","units","0","","386.1","21908","","","","0"
"2021","H1V","2021A0011H1V","Total private dwellings, 2021","","0","units","0","","386.2","12588","","","","0"
"2021","H1V","2021A0011H1V","Private dwellings occupied by usual residents, 2021","","0","units","0","","386.3","11829","","","","0"
"2021","H1W","2021A0011H1W","Population, 2021","","0","units","0","","387.1","30004","","","","0"
"2021","H1W","2021A0011H1W","Total private dwellings, 2021","","0","units","0","","387.2","17687","","","","0"
"2021","H1W","2021A0011H1W","Private dwellings occupied by usual residents, 2021","","0","units","0","","387.3","16602","","","","0"
"2021","H1X","2021A0011H1X","Population, 2021","","0","units","0","","388.1","30178","","","","0"
"2021","H1X","2021A0011H1X","Total private dwellings, 2021","","0","units","0","","388.2","16827","","","","0"
"2021","H1X","2021A0011H1X","Private dwellings occupied by usual residents, 2021","","0","units","0","","388.3","15800","","","","0"
"2021","H1Y","2021A0011H1Y","Population, 2021","","0","units","0","","389.1","29286","","","","0"
"2021","H1Y","2021A0011H1Y","Total private dwellings, 2021","","0","units","0","","389.2","16145","","","","0"
